dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
ASVspoof2019_LA,AASIST,deterministic_crop,hnr_db,0,4997,-0.07760561052104095,3.955852134322309e-08,4997,-0.0429073460878968,0.002589289872195276,negated_raw_is_spoof,screen,7.19440496418022e-08,0.00391011863846118
ASVspoof2019_LA,AASIST,deterministic_crop,cpp_proxy_db,0,4997,0.009640030432617472,0.4956855377631781,4997,0.09327987390949305,5.3495537590160705e-11,negated_raw_is_spoof,screen,0.5291512015517962,1.2439100782210378e-10
ASVspoof2019_LA,AASIST,deterministic_crop,jitter_proxy,0,4997,0.03758024271095619,0.00788860035007488,4997,-0.08050711572596465,1.5196463274923728e-08,negated_raw_is_spoof,screen,0.010549531214428497,3.211328088285769e-08
ASVspoof2019_LA,AASIST,deterministic_crop,shimmer_proxy_db,0,4997,0.12092437391523131,9.701471332397518e-18,4997,-0.015336602252246312,0.28174156731375355,negated_raw_is_spoof,screen,2.634096458735811e-17,0.32503061499543756
ASVspoof2019_LA,AASIST,deterministic_crop,f0_delta_hz,0,4997,0.11008728377965969,6.007398177223307e-15,4997,0.0001317031853519341,0.9926251138376255,negated_raw_is_spoof,screen,1.4653254356058302e-14,0.9941044359148798
ASVspoof2019_LA,AASIST,deterministic_crop,group_delay_var,0,5000,-0.17411777667396283,2.493254748608757e-35,5000,-0.19625474281080682,5.264319360403266e-44,negated_raw_is_spoof,screen,1.1799064725810455e-34,3.4179928600879177e-43
ASVspoof2019_LA,AASIST,deterministic_crop,inst_freq_dispersion,0,5000,0.018048971766373087,0.2019414267525347,5000,-0.00687132295101638,0.6295253162381668,negated_raw_is_spoof,screen,0.2302029495804976,0.6714936706540445
ASVspoof2019_LA,AASIST,deterministic_crop,modulation_centroid_hz,0,5000,0.053031272754160155,0.0001757239794532196,5000,0.04407346361909771,0.001964113481858657,negated_raw_is_spoof,screen,0.00026656098011865366,0.003013434383125611
ASVspoof2019_LA,AASIST,deterministic_crop,modulation_entropy,0,5000,0.043434939088694634,0.002126327137127654,5000,0.052473520226425874,0.00022749101837165304,negated_raw_is_spoof,screen,0.0029583681907863015,0.0003812318312861617
ASVspoof2019_LA,AASIST,deterministic_crop,crest_factor_db,1,5000,-0.08091574154062964,1.0068380874937051e-08,5000,0.0989084130408822,3.076768554422528e-12,negated_raw_is_spoof,screen,1.8872948250928028e-08,7.518503522079778e-12
ASVspoof2019_LA,AASIST,deterministic_crop,peak_dbfs,1,5000,0.04937349898615502,0.0004785382870057259,5000,0.02972512541700558,0.03650280553020357,negated_raw_is_spoof,screen,0.0007013690924053387,0.04886431337907729
ASVspoof2019_LA,AASIST,deterministic_crop,rms_dbfs,1,5000,0.09376815091872602,3.0654394371644645e-11,5000,-0.11656890667008404,1.9141778877763201e-16,negated_raw_is_spoof,screen,6.437422818045376e-11,5.416115960360788e-16
ASVspoof2019_LA,AASIST,deterministic_crop,integrated_lufs,1,5000,0.18303474184938967,6.383109858495459e-39,5000,0.17444935757207378,3.9585441347062045e-35,negated_raw_is_spoof,screen,3.4732387246226304e-38,2.0782356707207575e-34
ASVspoof2019_LA,AASIST,deterministic_crop,silence_fraction,1,5000,0.17907424156636584,2.652437879377673e-37,5000,0.18056290182264603,1.5193910917349002e-37,negated_raw_is_spoof,screen,1.3764001968662519e-36,8.508590113715442e-37
ASVspoof2019_LA,AASIST,deterministic_crop,clipping_fraction,1,5000,0.11457907898998253,4.410823610902501e-16,5000,0.018770538948201052,0.18669907914159956,negated_raw_is_spoof,screen,1.1291708443910404e-15,0.22484190176192634
ASVspoof2019_LA,AASIST,deterministic_crop,frame_rms_cv,1,5000,0.13894427768577108,5.599842609330272e-23,5000,0.18691913113005815,3.7103405398421086e-40,negated_raw_is_spoof,screen,1.8267447735290983e-22,2.1967831213866935e-39
ASVspoof2019_LA,AASIST,deterministic_crop,frame_rms_range_db,1,5000,0.26504391757775664,3.777213051475893e-81,5000,0.25699628978457534,1.6886539021658294e-75,negated_raw_is_spoof,screen,5.34376246440379e-80,2.0632280404644316e-74
