dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
InTheWild,RawBMamba,deterministic_crop,spectral_flux,1,11816,0.19882655027161372,1.2384192223462946e-105,11816,-0.00880009265543204,0.3399671421327166,negated_raw_is_spoof,screen,4.010687794779325e-105,0.3640763657580647
InTheWild,RawBMamba,deterministic_crop,f0_median_hz,1,11699,0.12671942272416392,4.419822043074096e-43,11699,0.03555543303028267,0.00012437940593328396,negated_raw_is_spoof,screen,8.905908284695032e-43,0.0001627711018250571
InTheWild,RawBMamba,deterministic_crop,f0_iqr_hz,1,11699,0.05796540383832491,3.513128708476758e-10,11699,0.011215465359044881,0.2262453199402956,negated_raw_is_spoof,screen,4.862662187634153e-10,0.24561689014519975
InTheWild,RawBMamba,deterministic_crop,voiced_fraction,1,11816,0.12543193152769816,1.2096457870831342e-42,11816,0.1022169310269491,1.0881457576629204e-28,negated_raw_is_spoof,screen,2.4192915741662684e-42,2.845268284628337e-28
InTheWild,RawBMamba,deterministic_crop,hnr_db,1,11699,-0.00859787003113293,0.3524332657116422,11699,-0.06936575144869103,6.732886720556356e-14,negated_raw_is_spoof,screen,0.36832838967064313,1.217900370447879e-13
InTheWild,RawBMamba,deterministic_crop,cpp_proxy_db,1,11699,0.02781712600888459,0.0026209671899362547,11699,-0.022832642996006677,0.013748766102708806,negated_raw_is_spoof,screen,0.0030926952618738597,0.016513263308347306
InTheWild,RawBMamba,deterministic_crop,jitter_proxy,1,11699,0.12309689337325025,9.837743152276534e-41,11699,0.05901083905717927,1.862136395896118e-10,negated_raw_is_spoof,screen,1.919002437831591e-40,3.0372710146655126e-10
InTheWild,RawBMamba,deterministic_crop,shimmer_proxy_db,1,11699,0.20236061099822591,2.2905307249225977e-108,11699,0.17181458102331323,7.717052824257372e-78,negated_raw_is_spoof,screen,7.6199834017227e-108,4.8017217573156985e-77
InTheWild,RawBMamba,deterministic_crop,f0_delta_hz,1,11699,0.20199784927597145,5.612657038734906e-108,11699,0.0736895755509751,1.7027140612471807e-15,negated_raw_is_spoof,screen,1.8534179508746223e-107,3.2460251039946253e-15
InTheWild,RawBMamba,deterministic_crop,group_delay_var,1,11816,-0.44999062549580243,0.0,11816,-0.24829589937548308,1.0044161121190242e-164,negated_raw_is_spoof,screen,0.0,1.7531626684259334e-163
InTheWild,RawBMamba,deterministic_crop,inst_freq_dispersion,1,11816,0.14698319659473505,4.6430684239632374e-58,11816,0.046068501848850016,5.79419380933535e-07,negated_raw_is_spoof,screen,1.0630807430675623e-57,8.355575622045827e-07
InTheWild,RawBMamba,deterministic_crop,modulation_centroid_hz,1,11816,0.18634295951814067,8.544059955901457e-93,11816,0.14914076180817815,1.8167953894393652e-59,negated_raw_is_spoof,screen,2.5980128010704886e-92,8.567624573356165e-59
InTheWild,RawBMamba,deterministic_crop,modulation_entropy,1,11816,0.14742381104464206,2.115259556951719e-58,11816,0.12332946422195415,4.366487264987848e-41,negated_raw_is_spoof,screen,4.8513802807902905e-58,1.4419063597404588e-40
InTheWild,RawTFNet,deterministic_crop,crest_factor_db,0,19963,-0.22972439142525514,2.447517581899808e-237,19963,-0.07944647731425122,3.0283325983961586e-29,negated_raw_is_spoof,screen,1.5968270048899718e-236,8.043634411550271e-29
InTheWild,RawTFNet,deterministic_crop,peak_dbfs,0,19963,-0.06582309147726538,1.2820516036876224e-20,19963,-0.03132319458658999,9.858017670164693e-06,negated_raw_is_spoof,screen,2.0367344625959392e-20,1.3616830163105188e-05
InTheWild,RawTFNet,deterministic_crop,rms_dbfs,0,19963,0.051169427486238483,4.688363892768383e-13,19963,0.11107400932760576,1.1146359585228586e-55,negated_raw_is_spoof,screen,6.797369009580049e-13,4.895655974688634e-55
InTheWild,RawTFNet,deterministic_crop,integrated_lufs,0,19962,0.022976614243409892,0.0011682489968665845,19962,-0.051258894965752026,4.603043779609205e-13,negated_raw_is_spoof,screen,0.0013919562515857177,8.150844321205233e-13
InTheWild,RawTFNet,deterministic_crop,silence_fraction,0,19963,-0.07271974445470418,8.01608375134571e-25,19963,0.04207088498840544,2.8829389603472896e-09,negated_raw_is_spoof,screen,1.3433437109487075e-24,4.4485303819825e-09
InTheWild,RawTFNet,deterministic_crop,clipping_fraction,0,19963,-0.012365053211175394,0.080633574295971,19963,0.021690946065158357,0.002209009966171864,negated_raw_is_spoof,screen,0.08810692996242685,0.0027413752488781025
InTheWild,RawTFNet,deterministic_crop,frame_rms_cv,0,19963,-0.14279359718300924,2.0072705344496978e-91,19963,-0.03726235169871413,1.4490225495691936e-07,negated_raw_is_spoof,screen,6.03528321767426e-91,2.1260767539530525e-07
